,Customer ID,Total Quantity,Total Price,Country,Date,Is Back,Purchase Count
3361,14226,710,35.4,United Kingdom,2011-03-15,Yes,24
3362,15716,435,17.7,United Kingdom,2010-12-05,Yes,38
3363,13791,700,179.0,United Kingdom,2011-06-24,Yes,7
3364,17990,72,22.5,United Kingdom,2010-12-13,Yes,7
3365,16623,39,8.85,United Kingdom,2011-04-08,No,5
3366,15269,26,118.8,United Kingdom,2011-11-16,No,2
3367,12901,480,30.0,United Kingdom,2011-03-14,Yes,7
3368,15258,78,17.7,United Kingdom,2011-05-06,Yes,16
3369,12381,568,19.9,Norway,2011-08-12,Yes,61
3370,14801,175,0.72,United Kingdom,2011-10-09,No,59
3371,17997,261,1.65,United Kingdom,2011-06-28,Yes,17
3372,15722,112,9.95,United Kingdom,2011-02-22,Yes,11
3373,16315,75,17.88,United Kingdom,2011-01-13,No,14
3374,18215,118,23.6,United Kingdom,2011-09-11,No,13
3375,15432,65,12.6,United Kingdom,2011-11-16,No,10
3376,17975,86,79.2,United Kingdom,2010-12-08,Yes,8
3377,15681,256,7.8,United Kingdom,2011-03-04,Yes,17
3378,14300,32,16.5,United Kingdom,2011-11-21,No,3
3379,15484,1478,13.52,United Kingdom,2011-09-22,Yes,111
3380,16709,363,22.5,United Kingdom,2011-03-03,Yes,31
3381,17094,152,8.5,United Kingdom,2011-01-21,Yes,14
3382,15687,176,12.6,United Kingdom,2011-01-13,Yes,22
3383,15733,62,19.8,United Kingdom,2011-03-02,No,10
3384,12346,0,77183.6,United Kingdom,2011-01-18,No,2
3385,13908,349,13.52,United Kingdom,2011-03-08,Yes,28
3386,14359,189,17.4,United Kingdom,2011-09-13,Yes,28
3387,16332,40,2.95,United Kingdom,2011-02-07,Yes,11
3388,15399,139,16.5,United Kingdom,2011-09-21,Yes,15
3389,13244,38,4.95,United Kingdom,2011-09-08,No,27
3390,13385,281,17.7,United Kingdom,2011-01-14,No,35
3391,17422,219,10.2,United Kingdom,2011-02-16,Yes,17
3392,17472,147,20.4,United Kingdom,2011-02-13,Yes,65
3393,14656,40,12.75,United Kingdom,2011-03-01,Yes,29
3394,15523,132,232.5,United Kingdom,2011-09-16,No,10
3395,15626,312,15.12,United Kingdom,2011-01-14,Yes,20
3396,13322,117,8.3,United Kingdom,2011-11-22,No,25
3397,13782,108,1.49,United Kingdom,2011-01-16,Yes,36
3398,15006,302,5.9,United Kingdom,2011-10-19,No,143
3399,14341,203,19.5,United Kingdom,2011-01-25,Yes,23
3400,17523,385,7.5,United Kingdom,2011-11-20,Yes,23
3401,16866,21,29.85,United Kingdom,2011-07-01,Yes,5
3402,17262,74,81.36,United Kingdom,2010-12-08,Yes,2
3403,14280,52,14.85,United Kingdom,2011-05-27,No,8
3404,15834,-3,-19.9,United Kingdom,2010-12-02,Yes,2
3405,15434,199,11.5,United Kingdom,2011-05-23,Yes,12
3406,16363,52,35.4,United Kingdom,2011-10-17,No,5
3407,14212,1152,237.6,United Kingdom,2011-09-11,No,9
3408,15347,130,120.0,United Kingdom,2010-12-08,No,5
3409,18156,73,3.75,United Kingdom,2010-12-05,Yes,55
3410,13618,246,6.96,United Kingdom,2011-06-19,No,13
3411,15369,-1,-1592.49,United Kingdom,2011-07-18,No,0
3412,17078,788,61.2,United Kingdom,2011-11-03,No,27
3413,17863,276,16.5,United Kingdom,2010-12-05,Yes,21
3414,16814,107,11.9,United Kingdom,2010-12-05,Yes,15
3415,15592,354,12.48,United Kingdom,2011-10-24,No,24
3416,13153,418,6.24,United Kingdom,2011-12-04,No,15
3417,17446,102,13.2,United Kingdom,2011-02-02,Yes,5
3418,14488,799,30.0,United Kingdom,2011-10-03,Yes,46
3419,17946,9,5.85,United Kingdom,2011-03-25,Yes,3
3420,13259,132,8.5,United Kingdom,2011-10-09,No,87
3421,15014,68,33.15,United Kingdom,2011-06-16,Yes,3
3422,14265,271,25.5,Unspecified,2011-07-14,Yes,15
3423,18011,71,2.2,United Kingdom,2010-12-01,No,28
3424,15051,351,8.25,United Kingdom,2011-07-12,Yes,34
3425,12515,131,17.0,Italy,2010-12-21,No,15
3426,12823,40,306.0,United Kingdom,2011-02-16,Yes,1
3427,16356,44,21.8,United Kingdom,2011-03-07,Yes,15
3428,12560,812,14.5,Germany,2011-07-19,Yes,76
3429,13376,191,15.3,United Kingdom,2011-04-19,Yes,21
3430,15238,222,4.56,United Kingdom,2011-06-08,Yes,14
3431,12427,79,12.6,Germany,2010-12-03,Yes,9
3432,15555,293,7.5,United Kingdom,2010-12-05,Yes,32
3433,15942,232,10.08,United Kingdom,2011-07-29,No,14
3434,15368,230,16.5,United Kingdom,2011-11-18,No,4
3435,18277,-1,-12.75,United Kingdom,2011-01-25,Yes,1
3436,13496,229,17.0,United Kingdom,2010-12-15,Yes,26
3437,12422,113,16.5,Australia,2011-01-19,Yes,13
3438,12483,292,9.12,Sweden,2011-01-04,Yes,12
3439,14142,313,17.88,United Kingdom,2010-12-01,No,22
3440,17010,118,10.2,United Kingdom,2011-11-21,Yes,11
3441,13265,162,27.04,United Kingdom,2011-03-11,Yes,13
3442,18014,68,6.75,United Kingdom,2011-11-11,No,31
3443,15342,283,15.3,United Kingdom,2011-08-02,Yes,24
3444,17694,184,30.0,United Kingdom,2011-07-21,No,15
3445,16406,123,2.55,United Kingdom,2011-11-21,No,62
3446,17738,292,51.0,United Kingdom,2011-03-02,Yes,41
3447,15186,162,31.6,United Kingdom,2011-06-24,Yes,10
3448,16354,144,11.9,United Kingdom,2011-09-27,Yes,38
3449,15300,292,15.0,United Kingdom,2011-10-06,No,28
3450,16852,51,6.6,United Kingdom,2011-06-16,Yes,7
3451,13011,13,15.0,United Kingdom,2010-12-02,No,3
3452,12826,80,17.7,United Kingdom,2010-12-09,Yes,9
3453,14277,859,17.7,France,2011-05-11,Yes,75
3454,17409,41,17.85,United Kingdom,2011-04-05,Yes,5
3455,15508,154,15.0,United Kingdom,2011-04-18,Yes,18
3456,17307,-144,-152.64,United Kingdom,2010-12-09,No,1
3457,13302,5,63.75,United Kingdom,2011-07-07,No,1
3458,16321,21,17.7,Australia,2011-01-20,Yes,4
3459,13273,153,24.9,United Kingdom,2011-08-18,No,16
3460,17735,218,17.4,United Kingdom,2010-12-07,Yes,22
3461,12611,846,15.9,Italy,2011-10-18,No,65
3462,13248,251,23.4,United Kingdom,2011-06-03,Yes,21
3463,15530,324,3.4,United Kingdom,2011-04-07,Yes,54
3464,16033,52,15.0,United Kingdom,2010-12-05,Yes,26
3465,13452,1,295.0,United Kingdom,2011-03-14,Yes,1
3466,14660,104,8.25,United Kingdom,2011-08-31,Yes,14
3467,13988,426,15.3,United Kingdom,2011-03-30,Yes,43
3468,13267,140,18.6,United Kingdom,2010-12-08,Yes,18
3469,12689,281,10.0,France,2011-08-04,Yes,33
3470,17480,338,35.4,United Kingdom,2011-09-23,Yes,29
3471,15364,84,23.4,United Kingdom,2011-03-30,Yes,3
3472,14644,66,17.7,United Kingdom,2011-02-14,Yes,8
3473,14782,114,90.0,United Kingdom,2011-01-24,No,6
3474,15705,62,60.0,United Kingdom,2011-05-22,No,6
3475,15909,98,19.8,United Kingdom,2011-06-19,No,7
3476,15843,27,14.85,United Kingdom,2011-02-09,No,8
3477,18066,108,70.8,United Kingdom,2011-09-25,No,10
3478,15450,376,15.0,United Kingdom,2011-11-09,No,30
3479,18276,186,99.0,United Kingdom,2011-10-27,Yes,14
3480,14764,190,67.2,United Kingdom,2011-10-24,Yes,6
3481,12989,30,202.5,United Kingdom,2010-12-10,Yes,1
3482,14259,68,33.0,United Kingdom,2011-07-21,No,5
3483,14467,37,7.95,United Kingdom,2011-01-31,Yes,15
3484,15565,28,16.5,United Kingdom,2011-09-30,Yes,4
3485,13157,190,16.5,United Kingdom,2011-02-14,Yes,11
3486,13364,71,24.96,United Kingdom,2011-09-29,Yes,10
3487,15471,266,3.75,United Kingdom,2011-12-07,No,77
3488,15426,159,4.95,United Kingdom,2010-12-05,Yes,86
3489,17459,227,3.75,United Kingdom,2011-10-10,Yes,76
3490,17888,52,10.5,United Kingdom,2010-12-17,Yes,3
3491,17230,894,68.0,United Kingdom,2010-12-15,Yes,22
3492,16903,262,8.25,United Kingdom,2011-11-10,No,60
3493,15280,154,0.72,United Kingdom,2011-06-20,No,16
3494,14344,120,29.7,United Kingdom,2010-12-06,Yes,12
3495,16884,320,20.0,United Kingdom,2011-11-02,No,26
3496,15612,31,17.0,United Kingdom,2011-10-09,Yes,3
3497,12586,-2,-17.0,Italy,2010-12-06,Yes,1
3498,14712,102,3.25,United Kingdom,2011-08-19,Yes,7
3499,13154,-1,-611.86,United Kingdom,2011-07-18,No,0
3500,17848,22,2.55,United Kingdom,2010-12-16,Yes,5
3501,16765,4,34.0,United Kingdom,2011-02-18,No,1
3502,16998,24,90.0,United Kingdom,2011-02-08,Yes,1
3503,12571,197,10.2,France,2011-08-10,Yes,14
3504,16163,92,204.0,United Kingdom,2010-12-09,Yes,5
3505,15103,148,23.4,United Kingdom,2011-09-14,Yes,13
3506,14096,6,2.46,United Kingdom,2011-08-30,Yes,5
3507,12881,21,195.0,United Kingdom,2011-03-09,No,7
3508,16698,520,204.0,United Kingdom,2011-03-31,Yes,4
3509,13705,103,11.7,United Kingdom,2010-12-01,Yes,10
3510,13824,292,68.0,United Kingdom,2011-02-02,Yes,11
3511,13093,256,204.0,United Kingdom,2010-12-01,Yes,13
3512,14038,501,20.8,United Kingdom,2011-05-16,Yes,45
3513,12844,77,4.95,United Kingdom,2011-08-01,Yes,28
3514,17556,101,10.5,United Kingdom,2011-05-18,No,6
3515,15228,751,76.5,United Kingdom,2011-02-18,Yes,32
3516,15057,614,60.0,United Kingdom,2011-01-28,Yes,22
3517,16672,472,50.88,United Kingdom,2011-03-18,Yes,21
3518,15045,38,91.8,United Kingdom,2011-03-27,Yes,4
3519,13003,31,8.5,United Kingdom,2011-05-09,Yes,4
3520,14578,240,28.08,United Kingdom,2011-12-06,No,24
3521,13516,56,35.4,United Kingdom,2011-04-15,Yes,7
3522,18210,62,30.0,United Kingdom,2011-03-17,Yes,5
3523,17426,546,33.9,United Kingdom,2011-03-02,Yes,66
3524,17347,216,228.96,United Kingdom,2011-09-14,No,1
3525,15422,38,17.7,United Kingdom,2011-01-20,No,6
3526,17370,78,23.4,United Kingdom,2011-06-23,Yes,8
3527,16504,524,1.56,United Kingdom,2011-11-14,No,86
3528,17747,12,71.4,United Kingdom,2011-08-19,Yes,1
3529,12879,58,61.2,United Kingdom,2011-09-09,Yes,4
3530,15882,154,51.0,United Kingdom,2010-12-06,Yes,16
3531,13037,158,7.8,United Kingdom,2011-03-28,Yes,15
3532,17799,133,4.35,United Kingdom,2010-12-13,Yes,33
3533,14987,64,81.6,United Kingdom,2010-12-09,Yes,2
3534,12678,26,150.0,France,2010-12-21,Yes,4
3535,14692,131,19.8,United Kingdom,2011-01-21,Yes,27
3536,17163,26,29.7,United Kingdom,2011-09-22,Yes,3
3537,16555,90,19.8,United Kingdom,2011-08-22,Yes,9
3538,16918,173,8.4,United Kingdom,2011-01-26,Yes,31
3539,16567,476,17.85,United Kingdom,2011-01-07,Yes,26
3540,16284,246,2.08,United Kingdom,2011-10-20,Yes,52
3541,16445,111,1.25,United Kingdom,2011-11-06,No,63
3542,12651,78,7.8,France,2011-01-09,No,9
3543,13220,12,83.4,United Kingdom,2011-04-17,Yes,1
3544,16720,182,2.25,United Kingdom,2011-11-13,No,27
3545,14256,302,13.52,United Kingdom,2010-12-10,Yes,32
3546,14684,70,4.95,United Kingdom,2010-12-12,Yes,44
3547,17793,232,2.49,United Kingdom,2011-11-14,No,58
3548,13441,204,12.6,United Kingdom,2011-09-09,No,13
3549,13314,356,19.8,United Kingdom,2011-09-27,Yes,40
3550,16619,133,11.4,United Kingdom,2011-03-21,Yes,14
3551,13610,107,7.95,United Kingdom,2011-02-27,Yes,43
3552,17004,602,1.25,United Kingdom,2011-09-08,Yes,26
3553,13892,140,14.04,United Kingdom,2011-04-07,Yes,3
3554,14276,216,20.4,United Kingdom,2011-02-23,Yes,19
3555,16120,866,13.75,United Kingdom,2011-10-11,No,32
3556,17468,92,17.0,United Kingdom,2011-11-25,Yes,4
3557,14381,146,2.6,United Kingdom,2011-10-18,No,56
3558,15937,73,14.85,United Kingdom,2011-10-06,No,7
3559,14362,100,4.25,United Kingdom,2011-11-17,No,41
3560,14037,34,7.95,United Kingdom,2010-12-10,Yes,26
3561,13923,185,5.04,United Kingdom,2011-10-17,No,20
3562,14193,250,20.4,United Kingdom,2011-03-15,Yes,23
3563,16719,146,7.5,United Kingdom,2010-12-06,Yes,44
3564,12613,486,59.4,Germany,2011-03-22,Yes,44
3565,15821,94,1.7,United Kingdom,2011-10-09,Yes,34
3566,17956,1,12.75,United Kingdom,2011-04-04,No,1
3567,14257,424,23.4,United Kingdom,2011-01-25,Yes,39
3568,13831,160,326.4,United Kingdom,2010-12-05,Yes,2
3569,13710,176,19.8,United Kingdom,2011-11-08,No,8
3570,18056,211,20.4,United Kingdom,2011-02-24,No,19
3571,16422,2048,12.5,United Kingdom,2010-12-05,Yes,13
3572,15438,59,11.8,United Kingdom,2011-07-31,No,25
3573,12832,132,17.0,United Kingdom,2011-09-02,Yes,18
3574,15395,17,17.0,United Kingdom,2011-01-18,No,7
3575,13706,189,7.8,United Kingdom,2011-02-10,No,20
3576,14918,312,35.4,United Kingdom,2011-07-08,Yes,20
3577,15048,32,2.55,United Kingdom,2010-12-06,Yes,23
3578,16573,111,25.5,United Kingdom,2011-02-22,Yes,16
3579,14618,-3,-14.85,United Kingdom,2010-12-08,Yes,1
3580,13291,233,12.45,United Kingdom,2011-07-07,No,42
3581,16523,164,31.8,United Kingdom,2011-01-28,Yes,26
3582,16774,82,4.95,United Kingdom,2011-06-14,Yes,13
3583,15652,208,30.0,United Kingdom,2011-09-09,No,21
3584,15221,-18,-17.0,United Kingdom,2010-12-05,Yes,6
3585,13623,59,-9.95,United Kingdom,2011-02-15,Yes,17
3586,15087,470,24.96,United Kingdom,2011-03-03,No,15
3587,13368,12,35.4,United Kingdom,2011-01-06,Yes,1
3588,16648,281,15.0,United Kingdom,2011-10-28,Yes,19
3589,15281,518,30.0,United Kingdom,2011-01-10,Yes,50
3590,14227,385,17.7,United Kingdom,2011-02-28,Yes,46
3591,15047,222,12.6,United Kingdom,2011-03-15,No,22
3592,13350,155,15.9,United Kingdom,2011-09-21,Yes,32
3593,14048,288,3.3,United Kingdom,2011-02-07,Yes,85
3594,15692,138,6.96,United Kingdom,2011-11-11,No,12
3595,14415,461,-9.95,United Kingdom,2010-12-14,Yes,90
3596,16582,164,162.72,United Kingdom,2011-08-18,No,6
3597,14652,53,4.25,United Kingdom,2011-09-23,No,29
3598,13468,111,15.9,United Kingdom,2010-12-01,Yes,20
3599,12373,197,19.5,Austria,2011-02-01,No,13
3600,14886,160,39.8,United Kingdom,2011-04-01,No,18
3601,18154,153,23.4,United Kingdom,2011-10-27,Yes,11
3602,14045,128,326.4,United Kingdom,2010-12-01,Yes,1
3603,18145,567,15.0,United Kingdom,2011-01-31,Yes,42
3604,18192,339,16.5,United Kingdom,2011-09-29,No,45
3605,18024,148,4.95,United Kingdom,2011-07-10,No,22
3606,14179,221,0.95,United Kingdom,2011-10-18,Yes,125
3607,14910,98,20.8,United Kingdom,2011-10-16,Yes,15
3608,12612,262,62.55,Germany,2011-09-26,Yes,18
3609,15550,96,11.7,United Kingdom,2011-02-11,Yes,12
3610,13725,177,12.5,United Kingdom,2011-02-04,Yes,41
3611,16592,334,16.5,United Kingdom,2011-02-25,Yes,29
3612,15291,112,165.6,United Kingdom,2010-12-01,Yes,2
3613,17634,165,5.95,United Kingdom,2011-01-06,Yes,74
3614,15632,307,30.0,United Kingdom,2011-03-10,Yes,26
3615,18043,172,4.65,United Kingdom,2010-12-08,Yes,66
3616,13026,156,20.88,United Kingdom,2011-03-09,Yes,5
3617,13363,443,15.0,United Kingdom,2011-10-27,Yes,39
3618,15539,410,6.25,United Kingdom,2011-12-02,No,41
3619,14338,334,17.7,United Kingdom,2011-05-27,Yes,30
3620,12676,250,114.45,Sweden,2011-02-01,Yes,11
3621,13461,424,41.6,United Kingdom,2011-06-29,Yes,12
3622,13615,189,23.25,United Kingdom,2011-01-25,Yes,23
3623,14224,99,3.3,United Kingdom,2011-01-23,Yes,40
3624,17816,16,1.7,United Kingdom,2010-12-09,Yes,10
3625,18241,241,25.5,United Kingdom,2011-05-06,Yes,24
3626,17820,-3,-1.25,United Kingdom,2010-12-15,Yes,3
3627,12403,95,166.0,Denmark,2011-10-21,No,4
3628,13313,171,19.5,United Kingdom,2011-01-04,Yes,17
3629,12558,196,5.04,USA,2011-12-02,Yes,11
3630,15544,274,6.8,United Kingdom,2010-12-02,Yes,26
3631,15405,193,61.2,United Kingdom,2011-06-03,No,8
3632,17673,453,2.95,United Kingdom,2011-01-23,Yes,44
3633,18174,50,104.0,United Kingdom,2011-12-02,No,1
3634,15582,255,14.85,United Kingdom,2011-05-03,Yes,22
3635,12500,243,79.2,Germany,2011-01-10,Yes,4
3636,14171,167,8.5,United Kingdom,2011-09-02,No,58
3637,16464,316,1.65,United Kingdom,2011-07-20,Yes,95
3638,13856,104,11.4,United Kingdom,2011-05-20,Yes,7
3639,13520,110,88.5,Switzerland,2010-12-03,Yes,5
3640,14893,576,15.0,United Kingdom,2011-11-28,Yes,51
3641,14708,350,19.8,United Kingdom,2010-12-06,Yes,12
3642,12473,555,10.5,Germany,2011-06-01,Yes,34
3643,12572,293,23.4,Germany,2011-10-19,Yes,35
3644,12700,777,19.8,France,2011-05-08,Yes,61
3645,13298,96,90.0,United Kingdom,2011-12-08,No,2
3646,12644,325,17.4,Germany,2011-08-02,No,31
3647,14722,120,7.95,United Kingdom,2011-07-15,No,29
3648,17757,80,1.95,United Kingdom,2010-12-02,Yes,23
3649,12576,199,15.0,Poland,2011-02-08,Yes,19
3650,15030,156,30.6,United Kingdom,2011-03-16,Yes,3
3651,12991,361,42.5,United Kingdom,2011-08-19,Yes,22
3652,13098,197,16.5,United Kingdom,2011-01-26,Yes,21
3653,15881,55,7.95,United Kingdom,2010-12-10,Yes,3
3654,15043,300,179.0,United Kingdom,2011-11-08,No,3
3655,14997,312,18.72,United Kingdom,2011-06-14,Yes,9
3656,13449,222,20.4,United Kingdom,2011-11-16,No,19
3657,15344,91,12.5,United Kingdom,2011-09-26,Yes,17
3658,16596,47,14.85,United Kingdom,2010-12-08,Yes,6
3659,16020,290,102.0,United Kingdom,2011-10-05,Yes,26
3660,15981,40,67.5,United Kingdom,2011-02-01,Yes,4
3661,16206,83,24.75,United Kingdom,2011-01-16,Yes,25
3662,13812,191,19.8,Germany,2011-08-26,Yes,19
3663,13090,76,15.0,United Kingdom,2010-12-02,Yes,4
3664,16275,336,12.75,United Kingdom,2011-05-27,No,33
3665,15271,78,2.9,United Kingdom,2010-12-09,Yes,24
3666,16350,-3,-7.95,United Kingdom,2010-12-09,Yes,3
3667,15604,159,14.85,United Kingdom,2011-10-18,No,17
3668,13263,106,4.2,United Kingdom,2011-01-18,Yes,39
3669,17962,128,2.95,United Kingdom,2011-07-20,No,35
3670,14093,406,1.95,United Kingdom,2011-11-27,No,105
3671,16597,184,20.52,United Kingdom,2011-12-05,No,7
3672,15745,127,25.5,United Kingdom,2011-04-17,Yes,18
3673,17131,264,15.0,United Kingdom,2011-09-25,Yes,40
3674,17120,120,16.5,United Kingdom,2011-04-20,No,18
3675,17118,154,16.5,United Kingdom,2011-01-26,No,10
3676,16202,191,14.85,United Kingdom,2010-12-14,No,18
3677,14586,444,15.0,United Kingdom,2011-03-08,Yes,19
3678,12622,69,20.8,Germany,2011-04-21,No,10
3679,17521,116,10.2,United Kingdom,2011-05-24,Yes,8
3680,15729,28,15.0,United Kingdom,2011-05-11,Yes,5
3681,14777,-8,-11.55,United Kingdom,2010-12-16,Yes,2
3682,12424,740,76.5,Australia,2011-06-30,No,30
3683,13437,398,13.52,United Kingdom,2011-06-02,Yes,80
3684,13601,275,16.5,United Kingdom,2011-05-12,Yes,42
3685,16668,84,20.4,United Kingdom,2011-02-28,Yes,3
3686,17732,93,19.9,United Kingdom,2010-12-02,No,18
3687,18135,88,1.45,United Kingdom,2011-06-02,Yes,10
3688,17290,276,5.78,United Kingdom,2011-11-23,Yes,53
3689,14608,48,204.0,United Kingdom,2010-12-12,Yes,1
3690,15374,126,91.8,United Kingdom,2011-08-03,No,3
3691,14340,58,27.0,United Kingdom,2011-05-05,No,6
3692,15952,123,9.9,United Kingdom,2011-04-28,Yes,14
3693,17591,133,7.65,United Kingdom,2010-12-07,Yes,80
3694,17496,79,9.0,United Kingdom,2010-12-16,No,10
3695,14761,58,9.9,United Kingdom,2011-01-09,Yes,7
3696,13645,158,19.9,United Kingdom,2011-08-11,No,5
3697,18240,126,297.0,United Kingdom,2011-10-24,No,6
3698,14215,104,20.4,United Kingdom,2010-12-06,Yes,6
3699,12962,78,19.8,United Kingdom,2011-08-18,Yes,11
3700,17251,110,4.25,United Kingdom,2010-12-12,No,39
3701,13838,83,17.4,United Kingdom,2010-12-05,Yes,52
3702,17515,93,12.75,United Kingdom,2011-01-25,Yes,31
3703,17447,350,15.3,United Kingdom,2011-09-29,Yes,28
3704,13666,37,10.9,United Kingdom,2011-02-25,Yes,8
3705,13121,227,7.65,United Kingdom,2011-03-15,No,53
3706,17502,94,15.0,United Kingdom,2011-11-10,Yes,11
3707,17873,129,39.5,United Kingdom,2010-12-01,Yes,9
3708,17949,120,1314.0,United Kingdom,2010-12-03,Yes,1
3709,15593,60,15.0,United Kingdom,2011-09-30,No,5
3710,14157,188,9.9,United Kingdom,2011-02-27,Yes,40
3711,17022,108,20.8,United Kingdom,2011-11-08,No,7
3712,18130,258,16.5,United Kingdom,2011-10-13,Yes,21
3713,12352,98,17.7,Norway,2011-02-16,Yes,15
3714,15027,140,59.4,United Kingdom,2011-04-15,Yes,8
3715,15216,28,63.6,United Kingdom,2011-09-13,No,2
3716,15120,296,39.6,United Kingdom,2011-07-29,Yes,21
3717,14517,73,31.2,United Kingdom,2011-07-21,Yes,14
3718,14625,-3,-33.9,United Kingdom,2010-12-02,Yes,2
3719,16529,198,5.95,United Kingdom,2011-06-02,No,30
3720,13194,26,34.0,United Kingdom,2011-07-27,No,3
3721,15253,211,14.85,United Kingdom,2011-06-23,Yes,12
3722,15836,26,9.95,United Kingdom,2011-10-20,Yes,10
3723,14101,664,136.0,United Kingdom,2011-01-17,Yes,3
3724,16654,63,25.5,United Kingdom,2010-12-06,Yes,9
3725,16882,2,9.9,United Kingdom,2011-01-26,Yes,1
3726,17263,36,0.95,United Kingdom,2011-05-15,No,23
3727,13414,600,390.0,United Kingdom,2011-02-16,Yes,1
3728,13532,129,2.08,United Kingdom,2011-11-06,No,66
3729,15998,466,25.0,United Kingdom,2010-12-12,Yes,118
3730,13747,8,79.6,United Kingdom,2010-12-01,No,1
3731,16750,18,11.9,United Kingdom,2011-04-21,Yes,10
3732,15680,331,15.0,United Kingdom,2010-12-08,Yes,30
3733,14198,104,15.0,United Kingdom,2011-04-14,Yes,12
3734,12725,164,15.0,Italy,2010-12-03,No,23
3735,14912,445,31.8,Italy,2011-04-07,Yes,14
3736,16738,3,3.75,United Kingdom,2011-02-15,No,1
3737,14356,129,15.6,United Kingdom,2011-09-19,Yes,20
3738,15050,889,7.5,United Kingdom,2011-09-29,Yes,59
3739,14729,197,6.75,United Kingdom,2010-12-01,No,71
3740,12775,113,20.4,Netherlands,2011-02-01,Yes,11
3741,17811,83,6.7,United Kingdom,2011-01-10,Yes,45
3742,12994,166,15.9,United Kingdom,2011-03-16,Yes,22
3743,15796,124,17.7,United Kingdom,2011-02-10,Yes,19
3744,13748,80,204.0,United Kingdom,2010-12-01,Yes,1
3745,12601,87,17.4,Germany,2011-01-11,Yes,8
3746,13971,260,16.5,United Kingdom,2011-02-27,Yes,16
3747,15382,910,10.08,United Kingdom,2011-02-17,Yes,65
3748,16255,173,19.9,United Kingdom,2010-12-09,Yes,26
3749,13846,234,17.7,United Kingdom,2010-12-14,Yes,28
3750,17524,90,8.25,United Kingdom,2010-12-13,No,6
3751,15739,472,23.8,United Kingdom,2011-10-04,No,8
3752,13357,322,9.9,United Kingdom,2011-03-27,No,90
3753,13344,599,59.8,United Kingdom,2011-03-07,Yes,68
3754,14016,374,10.2,EIRE,2010-12-17,Yes,39
3755,16146,211,70.8,United Kingdom,2011-04-21,Yes,19
3756,15107,26,10.2,United Kingdom,2010-12-02,Yes,5
3757,13115,-4,-5.0,United Kingdom,2010-12-08,Yes,1
3758,17018,60,67.5,United Kingdom,2011-01-18,Yes,6
3759,12566,265,15.0,Germany,2011-09-14,Yes,18
3760,13531,103,12.7,United Kingdom,2010-12-08,Yes,15
3761,15594,145,13.2,United Kingdom,2011-04-19,Yes,15
3762,12750,137,15.0,Poland,2011-08-03,No,15
3763,16692,1,8.5,United Kingdom,2011-02-23,Yes,1
3764,16715,642,6.96,United Kingdom,2011-09-22,No,19
3765,12910,502,17.7,United Kingdom,2011-04-12,Yes,23
3766,14534,152,-3.75,United Kingdom,2011-01-25,Yes,29
3767,16848,182,34.68,United Kingdom,2011-10-18,No,14
3768,14083,179,7.95,United Kingdom,2010-12-03,Yes,66
3769,18213,232,15.0,United Kingdom,2011-04-17,No,15
3770,17102,2,25.5,United Kingdom,2011-03-23,No,1
3771,17637,215,19.8,United Kingdom,2011-08-16,Yes,24
3772,18181,146,4.95,United Kingdom,2011-11-15,No,44
3773,13104,96,101.76,United Kingdom,2010-12-20,Yes,1
3774,16717,75,19.9,United Kingdom,2010-12-08,Yes,15
3775,16676,204,10.08,United Kingdom,2011-01-06,Yes,29
3776,12449,390,16.5,Belgium,2011-06-05,Yes,47
3777,16835,19,15.9,United Kingdom,2010-12-01,Yes,5
3778,17388,360,381.6,United Kingdom,2011-02-25,Yes,1
3779,12993,64,10.2,United Kingdom,2011-02-14,Yes,8
3780,14234,502,10.5,United Kingdom,2011-10-13,Yes,131
3781,14132,388,12.6,United Kingdom,2011-06-09,Yes,24
3782,16535,356,15.0,United Kingdom,2011-12-04,No,31
3783,16986,40,20.8,United Kingdom,2011-11-09,Yes,2
3784,14021,54,61.2,United Kingdom,2011-03-28,Yes,3
3785,13922,93,17.7,United Kingdom,2010-12-23,No,7
3786,12450,64,10.2,Spain,2011-06-19,Yes,6
3787,16963,35,15.0,United Kingdom,2011-06-05,No,7
3788,14393,13,17.25,United Kingdom,2011-05-05,No,5
3789,16730,445,20.4,United Kingdom,2011-01-24,Yes,14
3790,12728,122,22.95,France,2011-01-11,Yes,12
3791,16956,114,17.85,United Kingdom,2011-11-22,Yes,16
3792,14957,34,5.0,United Kingdom,2011-03-31,No,12
3793,18211,56,15.8,United Kingdom,2011-03-06,Yes,8
3794,15308,175,19.9,United Kingdom,2011-03-10,Yes,19
3795,17188,174,175.2,United Kingdom,2010-12-12,Yes,6
3796,16723,398,12.75,United Kingdom,2011-08-24,Yes,42
3797,13008,-60,-51.0,United Kingdom,2010-12-14,Yes,1
3798,12654,77,8.5,Germany,2011-02-17,Yes,10
3799,15108,34,14.95,European Community,2011-04-26,Yes,10
3800,17987,261,1.68,United Kingdom,2011-06-07,No,13
3801,16795,239,16.15,United Kingdom,2010-12-09,No,66
3802,14452,46,0.75,United Kingdom,2011-09-07,Yes,30
3803,14481,234,19.8,United Kingdom,2011-02-25,Yes,12
3804,15827,109,17.7,United Kingdom,2010-12-02,Yes,14
3805,17265,217,5.8,United Kingdom,2011-06-12,Yes,77
3806,13384,666,15.0,United Kingdom,2011-06-14,Yes,54
3807,17081,25,0.42,United Kingdom,2011-10-24,Yes,23
3808,15457,132,1.25,United Kingdom,2011-03-22,No,58
